Stack,application,product,color,part no.,global product id,Is Visualizable?
WBS - estimated items,Flooring,Tile,Rally 12x24 - Domain,6BNR224/DO,475ad3bc-bf5d-4d01-940b-a153df5928dd,Yes
WBS - estimated items,Flooring,Tile,Realm II 12x24 - Domain,6R224/DO,475ad3bc-bf5d-4d01-940b-a153df5928dd,Yes
WBS - estimated items,Flooring,Tile,Vesta 12x24 - Taupe,6VS24/TA,47721fb9-c832-4673-8799-388cdc1070a4,Yes
WBS - estimated items,Flooring,Tile,Vestige 12x24 - Taupe,6BNVS24/TA,47721fb9-c832-4673-8799-388cdc1070a4,Yes
WBS - estimated items,Flooring,Tile,Calacata Gold Rectified 24x48 - Polished,6CGR48/PO,47d42589-9dbc-429f-818f-989044500e5e,Yes
WBS - estimated items,Flooring,Tile,Cinema Calacata Gold Rectified 24x48 - Polished,6BNCGR48/PO,47d42589-9dbc-429f-818f-989044500e5e,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Brook II 13x23 - White,6BRII1224/WH,48102ce0-5722-4303-b43c-facc9e173ff8,Yes
Echelon-EPP - estimated items,Flooring,Tile,Perpetuo 12x24 Polished - Timeless White PT20,6PERP1224/TW,48602566-33e5-4042-9d21-8f8cdb8fe3a3,Yes
Echelon-EPP - estimated items,Flooring,Tile,Florentine Glossy 12x24 - FL09 Nociolla,6FL124/FL09,48b40d66-a9a6-403e-b37e-213f1b427e91,Yes
WBS - estimated items,Flooring,Tile,Florentine Glossy Wall Tile 12x24 - FL09 Nociolla,6FL124/FL09,48b40d66-a9a6-403e-b37e-213f1b427e91,Yes
Echelon-EPP - estimated items,Flooring,Tile,"D-Segni 8x8 Deco Tile - Parisian Smoke Blend (MOUL) ",6DSE8D/MOUL,48f0d316-cf1a-4130-8269-2b18ce70544a,Yes
Echelon-EPP - estimated items,Flooring,Tile,D_Segni 8x8 Deco Matte - Parisian Smoke Blend MOUL,6DSEGD/MOUL,48f0d316-cf1a-4130-8269-2b18ce70544a,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Brook II 13x23 - Graphite,6BRII1224/GR,48f5fd75-bbd7-4954-aee8-5bd65104b0bd,Yes
WBS - estimated items,Flooring,Tile,Calacata Gold 12x24 - Unpolished,6CG124/UP,4923fefe-8a7c-4175-a2c4-260e7e2c4422,Yes
WBS - estimated items,Flooring,Tile,Cinema Calacata Gold 12x24 - Unpolished,6BNCG124/UP,4923fefe-8a7c-4175-a2c4-260e7e2c4422,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Mosaic 2x2 Straight Joint Matte - Suede Gray 0182,6CWM2ST/0182,493f26e2-d829-4727-86c3-999130f75339,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Perpetuo Field Tile 1.5 in Hex Matte - Infinite Black,6DTPHM/IB,497e642f-9d01-4f7e-98fd-8c225c6a7fa0,Yes
Echelon-EPP - estimated items,Flooring,Tile,Sterlina 24 x 47 Polished-Dove,6Sterp2447/Dove,499cfe56-36cf-48a0-a211-a66e29f4ad80,Yes
Echelon-EPP - estimated items,Flooring,Tile,Silhouette 12x24 - Shadow EM,6SILH/SHA,49a457db-7da8-41d0-886a-9e08b12ad0d9,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Artiquity 2x4 Brick Joint - Mural Taupe AQ02,6DTAQ24B/AQ02,4a1fb9c9-1ef3-446e-95db-6bfd523a6eaf,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Emerson Wood 3D Mosaic (11.5x11.5 Mesh)  - Hickory Pecan EP05 ",6EW3D/EP05,4a45d504-6f70-47bb-a4cf-afdb2e0219ef,Yes
WBS - estimated items,Flooring,Tile,Eclipse Wood 3D Mosaic (11.5x11.5 Mesh) - EP05 Hickory Pecan,6BNEW3D/EP05,4a45d504-6f70-47bb-a4cf-afdb2e0219ef,Yes
WBS - estimated items,Flooring,Tile,Emerson Wood 3D Mosaic (11.5x11.5 Mesh)  - EP05 Hickory Pecan,6EW3D/EP05,4a45d504-6f70-47bb-a4cf-afdb2e0219ef,Yes
Echelon-EPP - estimated items,Flooring,Tile,MZ Collins 12x24 - CS80 Calacatta,6COLL1224/CS80,4a7d6107-2936-4323-913c-3b90532f587e,Yes
WBS - estimated items,Flooring,Tile,Banquet Venatino 35x35 - Polished,6BNBVP/PO,4a804a67-35bf-4ce4-a248-126a2ab60fb8,Yes
WBS - estimated items,Flooring,Tile,Bianco Venatino 35x35 - Polished,6BVP/PO,4a804a67-35bf-4ce4-a248-126a2ab60fb8,Yes
WBS - estimated items,Flooring,Tile,Heksa 8x9 - White,6HK89/WH,4aae86fa-18e4-46f5-b3c1-8259b02c3632,Yes
WBS - estimated items,Flooring,Tile,Helena 8x9 - White,6BNHK89/WH,4aae86fa-18e4-46f5-b3c1-8259b02c3632,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Mythology Wave Crest 4x12 - Santorini MY90 ",6MYTHWC412/MY90,4b641fc2-489a-4001-bcb3-e2c9c369f77f,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Miramo 2x5 Picket - Reef MR49,6DTMIR25P/MR49,4b986155-4ade-456c-8585-5a80b6b220bd,Yes
Echelon-EPP - estimated items,Flooring,Tile,Perpetuo 12x24 Matte - Brilliant White PT21,6PERM1224/BW,4b9ec3fd-6079-4fc6-9d02-cc58f9f69a8d,Yes
WBS - estimated items,Flooring,Tile,Clara 12x24 - MC30 Ash,6BNMC124/MC30,4bb0f0f7-dc21-4ca8-b7d5-9e04c5e893ab,Yes
WBS - estimated items,Flooring,Tile,Mount Claire 12x24 - MC30 Ash,6MC124/MC30,4bb0f0f7-dc21-4ca8-b7d5-9e04c5e893ab,Yes
WBS - estimated items,Flooring,Tile,Clara 12x24 - MC30 Ash,6BNMC124/MC30,4bb0f0f7-dc21-4ca8-b7d5-9e04c5e893ab,Yes
WBS - estimated items,Flooring,Tile,Mount Claire 12x24 - MC30 Ash,6MC124/MC30,4bb0f0f7-dc21-4ca8-b7d5-9e04c5e893ab,Yes
WBS - estimated items,Flooring,Tile,Book II 13X13 - Graphite,6BNBKII13/GR,4bbbd70a-d0f1-4957-b896-feb710eaa7db,Yes
WBS - estimated items,Flooring,Tile,"Miramo 3"" Fan  Mosaic (13x13 Mesh) - MR44 Pearl",6MRF/MR44,4c25d658-afa3-4e13-ab27-c26efc54f02f,Yes
WBS - estimated items,Flooring,Tile,Emerson Wood Mosaic (12x24 Mesh) 2x2 - EP01 Butter Pecan,6EW2/EP01,4c6d511b-3f17-4e38-b028-f3d76ddf058e,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Modern Formation 24x24 Light Polished - Headland Fog ",6MF24LP/HEA,4c7e48a6-e269-49ba-a04c-cb67986f4ce4,Yes
Echelon-EPP - estimated items,Flooring,Tile,Balans 12x24 - White,6BAL124/WHI,4ce25859-664c-44ed-96de-0ef79557a35e,Yes
Echelon-EPP - estimated items,Flooring,Tile,Moroccan Concrete 12x24-Terra Cotta,6MC1224/MC56,4ce5e34e-6b4f-4a35-8679-97fed28cd60a,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Source 3 in. Hex Matte Mosaic Mesh - Gray,6SOUR3H/GR,4cfb3d02-39da-44d1-9082-d886f75628f7,Yes
WBS - estimated items,Flooring,Tile,Shift Hex Mosaic (9x10 Mesh) 3x3 - Gray,6BNSH3M/GR,4cfb3d02-39da-44d1-9082-d886f75628f7,Yes
WBS - estimated items,Flooring,Tile,Source Hex Mosaic (9x10 Mesh) 3x3 - Gray,6SH3M/GR,4cfb3d02-39da-44d1-9082-d886f75628f7,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Source 3 in. Hex Matte Mosaic Mesh - Gray,6SOUR3H/GR,4cfb3d02-39da-44d1-9082-d886f75628f7,Yes
WBS - estimated items,Flooring,Tile,Shift Hex Mosaic (9x10 Mesh) 3x3 - Gray,6BNSH3M/GR,4cfb3d02-39da-44d1-9082-d886f75628f7,Yes
WBS - estimated items,Flooring,Tile,Source Hex Mosaic (9x10 Mesh) 3x3 - Gray,6SH3M/GR,4cfb3d02-39da-44d1-9082-d886f75628f7,Yes
Echelon-EPP - estimated items,Flooring,Tile,Connect 6x24 - White EM,6COCW62/WHI,4d24f535-c465-4e84-bb1c-84250f11ae4c,Yes
WBS - estimated items,Flooring,Tile,Rockart Large Marble Rhombus Mosaic (12x12 Mesh) - Carrara,6ROLR/CA,4d2abc6c-9a57-47b8-b865-e416b798d10f,Yes
WBS - estimated items,Flooring,Tile,Rocket Large Marble Rhombus Mosaic (12x12 Mesh) - Carrara,6BNROLR/CA,4d2abc6c-9a57-47b8-b865-e416b798d10f,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Zellige NEO 3x12 - Lana ZL07,6DTZEL312/ZL07,4d2e0af8-f9c8-4574-96c0-44309e02b7af,Yes
WBS - estimated items,Flooring,Tile,Rockart Hexagon Mosaic (12x13 Mosaic) - Nero Marquina,6ROHX/NM,4d387499-7741-4edd-920e-81dff38d1d72,Yes
WBS - estimated items,Flooring,Tile,Rocket Hexagon Mosaic (12x13 Mosaic) - Nero Marquina,6BNROHX/NM,4d387499-7741-4edd-920e-81dff38d1d72,Yes
WBS - estimated items,Flooring,Tile,Clean Coll. Plus 3D Bright Mosaic (12x12 mesh) 1x4 - White Ice,6BNCCB3D/WH,4d4ed2e1-8997-4762-9517-ef091d186c9d,Yes
WBS - estimated items,Flooring,Tile,Color Coll. Plus 3D Bright Mosaic (12x12 mesh) 1x4 - White,6CCB3D/WH,4d4ed2e1-8997-4762-9517-ef091d186c9d,Yes
Echelon-EPP - estimated items,Flooring,Tile,Merona 8x40 - Grey,6MER/GR,4d7a98be-c032-4aad-ad3b-5254e6b127d6,Yes
WBS - estimated items,Flooring,Tile,"DT Aesthetic 12x36 - Tribal AS24 ",6A36/AS24,4dd30862-31be-4de4-81c3-3639aed90ab1,Yes
WBS - estimated items,Flooring,Tile,Calacata Gold Rectified 12x24 - Polished,6CGR24/PO,4e031984-d301-4b3d-8a17-6a0487a6cd37,Yes
WBS - estimated items,Flooring,Tile,Cinema Calacata Gold Rectified 12x24 - Polished,6BNCGR24/PO,4e031984-d301-4b3d-8a17-6a0487a6cd37,Yes
WBS - estimated items,Flooring,Tile,Geoscapes Diamond TGJ79 Mosaic (10.63x13.39 Mesh) - 00520 Warm Blend,6TGJ79/520,4e167662-2121-4d87-a7c6-01e24e19e9c0,Yes
WBS - estimated items,Flooring,Tile,Glow Diamond TGJ79 Mosaic (10.63x13.39 Mesh) - 00520 Warm Blend,6BNTGJ79/520,4e167662-2121-4d87-a7c6-01e24e19e9c0,Yes
Echelon-EPP - estimated items,Flooring,Tile,Zellige NEO 4x4 - Lana ZL07,6ZL44/ZL07,4e2b56e9-ccbc-49b4-b919-20fea6583a21,Yes
WBS - estimated items,Flooring,Tile,Safari 12x24 - Polished,6BNSTYP24/PO,4e4534e4-5652-46d2-9836-dcd938a1a19a,Yes
WBS - estimated items,Flooring,Tile,Statuary 12x24 - Polished,6STYP24/PO,4e4534e4-5652-46d2-9836-dcd938a1a19a,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Savoir 24x24 Polished - Noir SV14 ",6DTS2424P/SV14,4e46af24-ab79-4335-8c23-9efa6df3dff3,Yes
Echelon-EPP - estimated items,Flooring,Tile,Impact 2x2 Matte - White,6IMIM12/WHI,4e6ecfec-ebb1-471c-a560-1fe7d27d0ca5,Yes
Echelon-EPP - estimated items,Flooring,Tile,Perpetuo Matte 24x24 - Brilliant White,6PERM2424/BW,4f35d2e3-99b7-4bf2-bd0b-b07672abfa74,Yes
Echelon-EPP - estimated items,Flooring,Tile,Perpetuo Matte 24x24 - Brilliant White,6PERM2424/BW,4f35d2e3-99b7-4bf2-bd0b-b07672abfa74,Yes
WBS - estimated items,Flooring,Tile,Memoir 12x12 - ME20 Petal Grey,6MEM12/ME20,4f7a8a88-236b-4688-93bf-54728199db84,Yes
WBS - estimated items,Flooring,Tile,Memory 12x12 - ME20 Petal Grey,6BNMEM12/ME20,4f7a8a88-236b-4688-93bf-54728199db84,Yes
WBS - estimated items,Flooring,Tile,Scale TGJ90 12x24 - 00570 Dark Gray,6BNTGJ90/570,4f82b1ae-99b4-4551-b5be-94dfe5caf721,Yes
WBS - estimated items,Flooring,Tile,"Serenity TGJ90 12x24 - 00570 Dark Gray ",6TGJ90/570,4f82b1ae-99b4-4551-b5be-94dfe5caf721,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Vicinity 6x36 - Brown VC04,6VIC636/BR,4f8cc87c-7c57-4ecf-9060-d27955ac3517,Yes
WBS - estimated items,Flooring,Tile,Geoscapes Random Linear TG45C (11.61 X 13.23  Mesh) - 00150 Bone,6TG45C/150,4f9ae749-ef76-4a53-86b3-a9982d408add,Yes
WBS - estimated items,Flooring,Tile,Glow Random Linear TG45C (13.39x12.48 Mesh) -  00150 Bone,6BNTG45C/150,4f9ae749-ef76-4a53-86b3-a9982d408add,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Rekindle 12x24 - Medium Grey RK13 ",6DTR1224/RK13,4fa30a99-2a98-44d8-be57-81f20a682198,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Artistic Reflections 2x20 - Rain AE08,6ARTRL220/AE08,4fc5844b-ecf2-4d0a-9e3d-39c387d3ae68,Yes
Echelon-EPP - estimated items,Flooring,Tile,Artistic Reflections 3in Hex Matte - Arctic AE05,6ARTRL3HM/AE05,4fcc703a-18df-47e9-be6a-b8417f86d721,Yes
Echelon-EPP - estimated items,Flooring,Tile,Saddle Brook 6x36 - Farmhouse SD14,6SB636/SD14,4fdae470-609a-4237-9d3c-e92c9c066954,Yes
WBS - estimated items,Flooring,Tile,Saddlebrook 6x36 - SD14 Farmhouse,6SB636/SD14,4fdae470-609a-4237-9d3c-e92c9c066954,Yes
Echelon-EPP - estimated items,Flooring,Tile,Saddle Brook 6x36 - Farmhouse SD14,6SB636/SD14,4fdae470-609a-4237-9d3c-e92c9c066954,Yes
WBS - estimated items,Flooring,Tile,Saddlebrook 6x36 - SD14 Farmhouse,6SB636/SD14,4fdae470-609a-4237-9d3c-e92c9c066954,Yes
Echelon-EPP - estimated items,Flooring,Tile,Rice Glossy 2x6 - Bianco,6R26G/RC20,4fea6135-4931-4ae3-a514-a5ccdedd11e5,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Perpetuo 12x24 Satin - Eternal Grey,6DTP1224S/PT23,4ff64413-38ba-4e6f-beeb-80afa1901ba0,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Moroccan Concrete Hex 8"" - Charcoal",6MC8Hex/MC57,50088457-6564-4d78-8d83-6f5217a73320,Yes
Echelon-EPP - estimated items,Flooring,Tile,Lucente Linear Glass Stone Mosaic Blend (12x13 Mesh) - Ambrato,6LusStone/Ambrato,5018083a-cb3a-4b00-870c-ac16d407681e,Yes
WBS - estimated items,Flooring,Tile,Loyalty Linear Glass Stone Mosaic Blend (12x13 Mesh) - Ambrato,6BNLusStone/Ambrato,5018083a-cb3a-4b00-870c-ac16d407681e,Yes
WBS - estimated items,Flooring,Tile,Lucente Linear Glass Stone Mosaic Blend (12x13 Mesh) - Ambrato,6LusStone/Ambrato,5018083a-cb3a-4b00-870c-ac16d407681e,Yes
WBS - estimated items,Flooring,Tile,Magnetic 6x18 - Gris,6BNMA618/GR,50df696c-9f4d-478f-9ecb-b29ec4b9d1da,Yes
WBS - estimated items,Flooring,Tile,Magnolia 6x18 - Gris,6MA618/GR,50df696c-9f4d-478f-9ecb-b29ec4b9d1da,Yes
WBS - estimated items,Flooring,Tile,Kinetic Beveled Mosaic (11x12 Mesh) - White,6KIB/WH,50f13b87-9ed8-4d7b-b3b2-76f77125a882,Yes
WBS - estimated items,Flooring,Tile,Kinship Beveled Mosaic (11x12 Mesh) - White,6BNKIB/WH,50f13b87-9ed8-4d7b-b3b2-76f77125a882,Yes
WBS - estimated items,Flooring,Tile,Book II 13X13 - Cream,6BNBKII13/CR,5127f044-380e-4fcf-b80c-e574c926a053,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Uptown 12x24 - Hamilton,6UP124/HA,51294fd1-1d6f-41fe-b7a3-a119babc743d,Yes
WBS - estimated items,Flooring,Tile,Uptown 12x24 - Hamilton,6UP124/HA,51294fd1-1d6f-41fe-b7a3-a119babc743d,Yes
Echelon-EPP - estimated items,Flooring,Tile,Hues 4x4 - Ebony EM,6HUE44/EB,5130a57d-214a-48e7-88e4-8d5708d8e3f4,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Perfit Mosaix 1x4 Straight Joint - White Carrara & Glass,6DTPFM/PT52,513506b3-2b9e-4488-b124-d27a0521203f,Yes
Echelon-EPP - estimated items,Flooring,Tile,Porto II Matte 12x24 - Fawn,6POM/FA,513679b6-e277-4998-a913-e9fd5ebd1271,Yes
WBS - estimated items,Flooring,Tile,Pledge Matte 12x24 - Fawn,6BNPII124/FA,513679b6-e277-4998-a913-e9fd5ebd1271,Yes
WBS - estimated items,Flooring,Tile,Porto II Matte 12x24 - Fawn,6PII124/FA,513679b6-e277-4998-a913-e9fd5ebd1271,Yes
Echelon-EPP - estimated items,Flooring,Tile,Porto II Matte 12x24 - Fawn,6POM/FA,513679b6-e277-4998-a913-e9fd5ebd1271,Yes
WBS - estimated items,Flooring,Tile,Pledge Matte 12x24 - Fawn,6BNPII124/FA,513679b6-e277-4998-a913-e9fd5ebd1271,Yes
WBS - estimated items,Flooring,Tile,Porto II Matte 12x24 - Fawn,6PII124/FA,513679b6-e277-4998-a913-e9fd5ebd1271,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Dunham 12x23 - Bukhara ",6DUN123/BU,513e178b-b955-445d-870f-4b7c3fd8f76d,Yes
Echelon-EPP - estimated items,Flooring,Tile,Koncrete 12x24 - Beige DT,6KON1224/BEI,514aa86b-3faf-4030-9e1c-5e12438ec762,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Famed 12x24 Polished - Glamour FM13 ",6FAM1224P/FM13,5157c062-c6d4-4454-ad01-d9e66f7cbd2e,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Bryne 1x6 Straight Joint Mosaic - Mist BR31,6DTBRY16SJM/BR31,518853f1-c66c-4959-ba7e-9289c32e54ea,Yes
WBS - estimated items,Flooring,Tile,Fascinate 5x5 - Cobalt,6BNFL55/CO,51e03228-02db-456e-99eb-08d9dddf1056,Yes
WBS - estimated items,Flooring,Tile,Flash 5x5 - Cobalt,6FL55/CO,51e03228-02db-456e-99eb-08d9dddf1056,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Calgary 24x48 Unpolished - Fog CG42,6DTCG2448U/CG42,51fda3a1-57fd-47f8-9732-6dd4b53a3a06,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Sterlina II 8x10 Hex - Henna,6EMSTRLII810H/HE,5200d129-b1f4-4819-9284-ac9809e19b91,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Sterlina II 8x10 Hex - Henna,6EMSTRLII810H/HE,5200d129-b1f4-4819-9284-ac9809e19b91,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Sterlina II 8x10 Hex - Henna,6EMSTRLII810H/HE,5200d129-b1f4-4819-9284-ac9809e19b91,Yes
WBS - estimated items,Flooring,Tile,Catch Gloss 3x6 - Ivory,6CAG36/IV,52a2ae7b-0d32-47b4-861e-b2071e57d585,Yes
WBS - estimated items,Flooring,Tile,Cater Gloss 3x6 - Ivory,6BNCAG36/IV,52a2ae7b-0d32-47b4-861e-b2071e57d585,Yes
Echelon-EPP - estimated items,Flooring,Tile,Rice Glossy 2x6 - Grigio,6R26G/RC23,52b1ad4f-7756-4898-b8d3-9ec6e49f0969,Yes
WBS - estimated items,Flooring,Tile,Calumet 12x24 - Shore,6BNCA124/SH,52d2e42b-1eee-4ac2-9c19-7281f1025956,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Mosaic 1x3 Lattice Weave - Arctic White 0190,6CWM13L/0190,530c3953-23a5-443f-8ed2-94e6f27b0443,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Revalia Remix 3 in. Fan Mosaic - Radiant Blue RV33,6REVF/RV33,53da1a1e-7551-4dbe-b263-17bfa1168a70,Yes
WBS - estimated items,Flooring,Tile,"Revalia 3"" Fan Mosaic - RV33 Radiant Blue",6REVF/RV33,53da1a1e-7551-4dbe-b263-17bfa1168a70,Yes
WBS - estimated items,Flooring,Tile,Relief Picket Mosaic (12.6x11.6 Mesh) 1x4 - RV13 Calming White,6BNRVP/RV13,53efc8ca-d49c-4bb9-9266-d80eb0f26830,Yes
WBS - estimated items,Flooring,Tile,Revalia Picket Mosaic (12.6x11.6 Mesh) 1x4 - RV13 Calming White,6RVP/RV13,53efc8ca-d49c-4bb9-9266-d80eb0f26830,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Emerson Wood 6x48 - Hickory Pecan EP05 ",6EW648/HP,53f452f4-5aa3-4afd-aaf2-5106debaf20b,Yes
WBS - estimated items,Flooring,Tile,Eclipse Wood 8x48 - EP05 Hickory Pecan,6BNEW848/EP05,53f452f4-5aa3-4afd-aaf2-5106debaf20b,Yes
WBS - estimated items,Flooring,Tile,Emerson Wood 8x48 - EP05 Hickory Pecan,6EW848/EP05,53f452f4-5aa3-4afd-aaf2-5106debaf20b,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Emerson Wood 6x48 - Hickory Pecan EP05 ",6EW648/HP,53f452f4-5aa3-4afd-aaf2-5106debaf20b,Yes
WBS - estimated items,Flooring,Tile,Eclipse Wood 8x48 - EP05 Hickory Pecan,6BNEW848/EP05,53f452f4-5aa3-4afd-aaf2-5106debaf20b,Yes
WBS - estimated items,Flooring,Tile,Emerson Wood 8x48 - EP05 Hickory Pecan,6EW848/EP05,53f452f4-5aa3-4afd-aaf2-5106debaf20b,Yes
WBS - estimated items,Flooring,Tile,Alter 12x24 - AT62 Linen,6BNALT124/AT62,54516a62-00d9-40ae-99b3-698e0de546ec,Yes
WBS - estimated items,Flooring,Tile,Alterations 12x24 - AT62 Linen,6ALT124/AT62,54516a62-00d9-40ae-99b3-698e0de546ec,Yes
WBS - estimated items,Flooring,Tile,Volume 1.0 12x24 - VL73 Stereo Grey,6VO124/VL73,5497dd17-4c30-472e-9fd0-017433980451,Yes
WBS - estimated items,Flooring,Tile,Volume 12x24 - VL73 Stereo Grey,6BNVO124/VL73,5497dd17-4c30-472e-9fd0-017433980451,Yes
WBS - estimated items,Flooring,Tile,Color Collection Stacked Mosaic (12x12 Mesh) - Forest Green,6CCST/FG,54e0de18-2529-484a-a5b0-4ffebbce6998,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Moroccan Concrete 1.5"" Hex (12x10 Mesh) - Ochre MC55 ",6MC15H/MC55,55347c02-a963-44a8-af13-d5a4abfee15d,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Scripter 8"" Hex - Oracle AR60 ",6SCRP8/AR60,553d1673-135c-4e4d-96e4-9097dfb84ad8,Yes
WBS - estimated items,Flooring,Tile,Geoscapes Hexagon TGJ78 Mosaic (10.51x12.13 Mesh) - 00250 Taupe,6TGJ78/250,553ee9ef-e9d1-4279-ae06-4be4bdea8bb3,Yes
WBS - estimated items,Flooring,Tile,Glow Hexagon TGJ78 Mosaic (10.51x12.13 Mesh) - 00250 Taupe,6BNTGJ78/250,553ee9ef-e9d1-4279-ae06-4be4bdea8bb3,Yes
WBS - estimated items,Flooring,Tile,4M-375 12x24-Keystone Gray,64M-375/KG,559cd1aa-9d1b-4e18-a112-19c08ff8e3f7,Yes
WBS - estimated items,Flooring,Tile,SS-122481 12x24 - Keystone Gray,6SS-12248112x24/KG,559cd1aa-9d1b-4e18-a112-19c08ff8e3f7,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Cabo 12x24 - Shore,6CA1323/SH,55bb3b78-7df9-4aa2-8a9b-c8362bb535bd,Yes
WBS - estimated items,Flooring,Tile,Cabo 13x23 - Shore,6CA1323/SH,55bb3b78-7df9-4aa2-8a9b-c8362bb535bd,Yes
Echelon-EPP - estimated items,Flooring,Tile,Perpetuo Matte 24x24 - Eternal Grey,6PERM2424/EG,55e5a58a-3ce2-405a-8874-4525dfc34fa1,Yes
Echelon-EPP - estimated items,Flooring,Tile,"D-Segni 8x8 Deco Tile - Double Diamond Smoke Blend  (MOUK) ",6DSE8D/MOUK,55eebc3d-dfa7-4d34-a908-f5148d707c3a,Yes
Echelon-EPP - estimated items,Flooring,Tile,D_Segni 8x8 Deco Matte - Double Diamond Smoke Blend MOUk,6DSEGD/MOUk,55eebc3d-dfa7-4d34-a908-f5148d707c3a,Yes
WBS - estimated items,Flooring,Tile,Artistic Reflections Gloss 2x10 - AE13 Rose,6ARG210/AE13,56067ef0-88e6-4f7a-9061-27e1ad132670,Yes
Echelon-EPP - estimated items,Flooring,Tile,Cabin 6x24 - Denali,6CAB624/DE,56145bcc-d8d7-4126-a2d1-9270e9b78ea5,Yes
WBS - estimated items,Flooring,Tile,(CT) CF Platinum  Matte 12x24 - CT76 Calacatta Empire,6COS24/CT76,561b3ce2-d9b5-472c-b9ed-9097270a6558,Yes
WBS - estimated items,Flooring,Tile,Cycle Matte 12x24 - CT76 Calacatta Empire,6BNCOS24/CT76,561b3ce2-d9b5-472c-b9ed-9097270a6558,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Classic 6x6 Gloss - Urban Putty 161,6DTCWC66G/161,56355f4e-f00e-4ce2-a730-3cf792aaaf43,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Savoir 3x3 Mosaic Polished - Pierre SV12 ",6DTS33MP/SV12,567b3ec3-4865-4fde-87e1-bb6c3431fb53,Yes
Echelon-EPP - estimated items,Flooring,Tile,Modern Formation 2x2 Straight Joint - Peak White MF01,6MFUM1212/MF01,56c23b09-69dd-4bd8-90c3-92eba48c5b67,Yes
WBS - estimated items,Flooring,Tile,Clean Collection Bright 4.25X16 - White Ice,6BNCCB416/WI,56e16f98-450f-4959-b824-974d7cd00a33,Yes
WBS - estimated items,Flooring,Tile,Color Collection Bright 4.25X16 - White Ice,6CCB416/WI,56e16f98-450f-4959-b824-974d7cd00a33,Yes
WBS - estimated items,Flooring,Tile,Relief Structural Mosaic (15 5/8x11 3/4 Mesh) 3x4 - RV20 Sage Green,6BNRS34/RV20,56feab42-1e5e-42a5-9c08-12b4e741a87c,Yes
WBS - estimated items,Flooring,Tile,Revalia Structural 3x4 Mosaic - RV20 Sage Green,6RS34/RV20,56feab42-1e5e-42a5-9c08-12b4e741a87c,Yes
Echelon-EPP - estimated items,Flooring,Tile,Contempo TGM33 17x17 - 00500 Pier,6TGM33/500,57044556-48ab-478e-91aa-685417c68ac4,Yes
WBS - estimated items,Flooring,Tile,Contempo TGM33 17x17 - 00500 Pier,6TGM33/500,57044556-48ab-478e-91aa-685417c68ac4,Yes
Echelon-EPP - estimated items,Flooring,Tile,Influence Penny 11x12 Mesh - Gray EM,6INFP/GR,57206814-80b7-487c-9b9e-be375c05e646,Yes
WBS - estimated items,Flooring,Tile,Prism TGJ28 13x13 - 00500 Agate,6TGJ28/500,5721cc71-dacd-43c4-8cd4-db44b0fea00e,Yes
WBS - estimated items,Flooring,Tile,Paloma Picket Glossy 3x12 - Pumice,6PAPG/PU,5723c920-202e-4197-8f03-889c0dd3381a,Yes
WBS - estimated items,Flooring,Tile,Progress Picket Glossy 3x12 - Pumice,6BNPAPG/PU,5723c920-202e-4197-8f03-889c0dd3381a,Yes
Echelon-EPP - estimated items,Flooring,Tile,"MZ Rice Gloss 6x6 - Grigio RC23 ",6RG66/RC23,575ca94b-c368-4050-a398-db923cda40df,Yes
